"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
50703421,-74.0,39.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae","2280","2021-09-04","2021-09-04",1,1,1,,,,"7307:394:350","POLYGON((-74 39.5,-74.1 39.5,-74.1 39.6,-74 39.6,-74 39.5))"
50703424,-74.1,39.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Chondrichthyes;Rhinoptera bonasus","2280","2021-09-04","2021-09-04",4,6,3,,,,"7307:394:351","POLYGON((-74.1 39.5,-74.2 39.5,-74.2 39.6,-74.1 39.6,-74.1 39.5))"
50703420,-74.5,39.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Rhinoptera bonasus","2280","2021-09-07","2021-09-07",3,6,2,,,,"7307:394:225","POLYGON((-74.5 39.2,-74.6 39.2,-74.6 39.3,-74.5 39.3,-74.5 39.2))"
50703413,-74.4,39.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae;Chondrichthyes;Sphyrna","2280","2021-09-07","2021-09-07",10,526,3,,,,"7307:394:124","POLYGON((-74.4 39.2,-74.5 39.2,-74.5 39.3,-74.4 39.3,-74.4 39.2))"
50703410,-74.3,39.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Rhinoptera bonasus;Sphyrna","2280","2021-09-07","2021-09-07",4,23,3,,,,"7307:394:123","POLYGON((-74.3 39.2,-74.4 39.2,-74.4 39.3,-74.3 39.3,-74.3 39.2))"
50703414,-74.1,39.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Dermochelys coriacea","2280","2021-09-07","2021-09-07",1,1,1,,,,"7307:394:130","POLYGON((-74 39.3,-74.1 39.3,-74.1 39.4,-74 39.4,-74 39.3))"
50703416,-74.1,39.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Sphyrna","2280","2021-09-07","2021-09-07",3,3,2,,,,"7307:394:131","POLYGON((-74.1 39.3,-74.2 39.3,-74.2 39.4,-74.1 39.4,-74.1 39.3))"
50703418,-74.2,39.4,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Sphyrna","2280","2021-09-07","2021-09-07",4,4,2,,,,"7307:394:132","POLYGON((-74.2 39.3,-74.3 39.3,-74.3 39.4,-74.2 39.4,-74.2 39.3))"
50703405,-74.1,39.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Cheloniidae;Sphyrna","2280","2021-09-07","2021-09-07",3,3,3,,,,"7307:394:111","POLYGON((-74.1 39.1,-74.2 39.1,-74.2 39.2,-74.1 39.2,-74.1 39.1))"
50703407,-74.3,39.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae;Sphyrna","2280","2021-09-07","2021-09-07",2,2,2,,,,"7307:394:112","POLYGON((-74.2 39.1,-74.3 39.1,-74.3 39.2,-74.2 39.2,-74.2 39.1))"
50703232,-73.6,39.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Mola mola;Rhinoptera bonasus","2280","2021-09-07","2021-09-07",5,61,3,,,,"7307:383:496","POLYGON((-73.6 38.9,-73.7 38.9,-73.7 39,-73.6 39,-73.6 38.9))"
50703229,-73.5,39.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera physalus;Caretta caretta;Cheloniidae;Rhinoptera bonasus","2280","2021-09-07","2021-09-07",7,1509,4,,,,"7307:383:495","POLYGON((-73.5 38.9,-73.6 38.9,-73.6 39,-73.5 39,-73.5 38.9))"
50703223,-73.3,38.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta","2280","2021-09-07","2021-09-07",1,1,1,,,,"7307:383:383","POLYGON((-73.3 38.8,-73.4 38.8,-73.4 38.9,-73.3 38.9,-73.3 38.8))"
50703225,-73.4,38.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Cheloniidae","2280","2021-09-07","2021-09-07",5,6,2,,,,"7307:383:394","POLYGON((-73.4 38.9,-73.5 38.9,-73.5 39,-73.4 39,-73.4 38.9))"
50703220,-73.1,38.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta","2280","2021-09-07","2021-09-07",1,1,1,,,,"7307:383:381","POLYGON((-73.1 38.8,-73.2 38.8,-73.2 38.9,-73.1 38.9,-73.1 38.8))"
50703222,-73.2,38.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis;Mola mola","2280","2021-09-07","2021-09-07",4,10,2,,,,"7307:383:382","POLYGON((-73.2 38.8,-73.3 38.8,-73.3 38.9,-73.2 38.9,-73.2 38.8))"
50703219,-73.0,38.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Tursiops truncatus","2280","2021-09-07","2021-09-07",1,1,1,,,,"7307:383:370","POLYGON((-73 38.7,-73.1 38.7,-73.1 38.8,-73 38.8,-73 38.7))"
50703218,-73.0,38.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinidae;Delphinus delphis;Mobula tarapacana","2280","2021-09-07","2021-09-07",4,18,3,,,,"7307:382:479","POLYGON((-72.9 38.7,-73 38.7,-73 38.8,-72.9 38.8,-72.9 38.7))"
50704157,-72.2,41.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Phocidae","2280","2021-08-06","2021-08-06",1,1,1,,,,"7407:112:122","POLYGON((-72.2 41.2,-72.3 41.2,-72.3 41.3,-72.2 41.3,-72.2 41.2))"
50704156,-72.0,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-06","2021-08-06",1,1,1,,,,"7407:112:110","POLYGON((-72 41.1,-72.1 41.1,-72.1 41.2,-72 41.2,-72 41.1))"
50704158,-72.5,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Phocidae","2280","2021-08-06","2021-08-06",1,1,1,,,,"7407:112:215","POLYGON((-72.5 41.1,-72.6 41.1,-72.6 41.2,-72.5 41.2,-72.5 41.1))"
50704159,-72.7,41.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Phocidae","2280","2021-08-06","2021-08-06",1,1,1,,,,"7407:112:226","POLYGON((-72.6 41.2,-72.7 41.2,-72.7 41.3,-72.6 41.3,-72.6 41.2))"
50704161,-73.3,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae;Phocidae","2280","2021-08-06","2021-08-06",2,2,2,,,,"7407:113:103","POLYGON((-73.3 41,-73.4 41,-73.4 41.1,-73.3 41.1,-73.3 41))"
50704134,-74.0,40.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae","2280","2021-09-07","2021-09-07",1,1,1,,,,"7407:103:209","POLYGON((-73.9 40,-74 40,-74 40.1,-73.9 40.1,-73.9 40))"
50704133,-73.8,40.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-09-07","2021-09-07",1,1,1,,,,"7407:103:208","POLYGON((-73.8 40,-73.9 40,-73.9 40.1,-73.8 40.1,-73.8 40))"
50704136,-73.7,40.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae","2280","2021-08-07","2021-08-07",1,1,1,,,,"7407:103:216","POLYGON((-73.6 40.1,-73.7 40.1,-73.7 40.2,-73.6 40.2,-73.6 40.1))"
50704135,-73.5,40.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae","2280","2021-08-07","2021-08-07",1,1,1,,,,"7407:103:215","POLYGON((-73.5 40.1,-73.6 40.1,-73.6 40.2,-73.5 40.2,-73.5 40.1))"
50704132,-73.7,40.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Chondrichthyes","2280","2021-09-07","2021-09-07",2,2,2,,,,"7407:103:207","POLYGON((-73.7 40,-73.8 40,-73.8 40.1,-73.7 40.1,-73.7 40))"
50704130,-73.5,40.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae;Delphinidae","2280","2021-08-07","2021-08-07",2,3,2,,,,"7407:103:104","POLYGON((-73.4 40,-73.5 40,-73.5 40.1,-73.4 40.1,-73.4 40))"
50704128,-73.3,40.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-07","2021-08-07",1,1,1,,,,"7407:103:103","POLYGON((-73.3 40,-73.4 40,-73.4 40.1,-73.3 40.1,-73.3 40))"
50704127,-73.2,40.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Cheloniidae","2280","2021-08-07","2021-08-07",3,3,2,,,,"7407:103:102","POLYGON((-73.2 40,-73.3 40,-73.3 40.1,-73.2 40.1,-73.2 40))"
50704137,-73.9,40.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Rhinoptera bonasus","2280","2021-08-07","2021-08-07",1,300,1,,,,"7407:103:229","POLYGON((-73.9 40.2,-74 40.2,-74 40.3,-73.9 40.3,-73.9 40.2))"
50704142,-73.6,40.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Tursiops truncatus","2280","2021-08-06","2021-08-06",1,80,1,,,,"7407:103:456","POLYGON((-73.6 40.5,-73.7 40.5,-73.7 40.6,-73.6 40.6,-73.6 40.5))"
50704141,-73.6,40.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Tursiops truncatus","2280","2021-08-06","2021-08-06",2,26,1,,,,"7407:103:455","POLYGON((-73.5 40.5,-73.6 40.5,-73.6 40.6,-73.5 40.6,-73.5 40.5))"
50704139,-73.0,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-07","2021-08-07",1,7,1,,,,"7407:103:360","POLYGON((-73 40.6,-73.1 40.6,-73.1 40.7,-73 40.7,-73 40.6))"
50704140,-73.1,40.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Tursiops truncatus","2280","2021-08-06","2021-08-06",1,25,1,,,,"7407:103:361","POLYGON((-73.1 40.6,-73.2 40.6,-73.2 40.7,-73.1 40.7,-73.1 40.6))"
50704138,-73.5,40.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Tursiops truncatus","2280","2021-08-06","2021-08-06",1,3,1,,,,"7407:103:354","POLYGON((-73.4 40.5,-73.5 40.5,-73.5 40.6,-73.4 40.6,-73.4 40.5))"
50704113,-72.5,40.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae;Sphyrna","2280","2021-08-06","2021-08-06",2,2,2,,,,"7407:102:455","POLYGON((-72.5 40.5,-72.6 40.5,-72.6 40.6,-72.5 40.6,-72.5 40.5))"
50704114,-72.9,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-06","2021-08-06",1,6,1,,,,"7407:102:468","POLYGON((-72.8 40.6,-72.9 40.6,-72.9 40.7,-72.8 40.7,-72.8 40.6))"
50704124,-72.8,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-06","2021-08-06",1,4,1,,,,"7407:102:478","POLYGON((-72.8 40.7,-72.9 40.7,-72.9 40.8,-72.8 40.8,-72.8 40.7))"
50704125,-72.6,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-06","2021-08-06",2,3,1,,,,"7407:102:486","POLYGON((-72.6 40.8,-72.7 40.8,-72.7 40.9,-72.6 40.9,-72.6 40.8))"
50704123,-72.7,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Tursiops truncatus","2280","2021-08-06","2021-08-07",4,45,2,,,,"7407:102:477","POLYGON((-72.7 40.7,-72.8 40.7,-72.8 40.8,-72.7 40.8,-72.7 40.7))"
50704121,-72.6,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Cetacea;Chondrichthyes;Tursiops truncatus","2280","2021-08-06","2021-08-06",8,21,3,,,,"7407:102:476","POLYGON((-72.6 40.7,-72.7 40.7,-72.7 40.8,-72.6 40.8,-72.6 40.7))"
50704118,-72.5,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Tursiops truncatus","2280","2021-08-06","2021-08-07",9,24,2,,,,"7407:102:475","POLYGON((-72.5 40.7,-72.6 40.7,-72.6 40.8,-72.5 40.8,-72.5 40.7))"
50704101,-72.5,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Tursiops truncatus","2280","2021-08-06","2021-08-07",5,28,1,,,,"7407:102:374","POLYGON((-72.4 40.7,-72.5 40.7,-72.5 40.8,-72.4 40.8,-72.4 40.7))"
50704108,-72.3,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Mola mola;Tursiops truncatus","2280","2021-08-06","2021-08-06",8,38,3,,,,"7407:102:383","POLYGON((-72.3 40.8,-72.4 40.8,-72.4 40.9,-72.3 40.9,-72.3 40.8))"
50704109,-72.4,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-06","2021-08-06",2,5,1,,,,"7407:102:384","POLYGON((-72.4 40.8,-72.5 40.8,-72.5 40.9,-72.4 40.9,-72.4 40.8))"
50704111,-72.0,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Elasmobranchii","2280","2021-08-06","2021-08-07",3,15,2,,,,"7407:102:390","POLYGON((-72 40.9,-72.1 40.9,-72.1 41,-72 41,-72 40.9))"
50704103,-72.1,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Tursiops truncatus","2280","2021-08-06","2021-08-06",2,21,2,,,,"7407:102:380","POLYGON((-72 40.8,-72.1 40.8,-72.1 40.9,-72 40.9,-72 40.8))"
50704104,-72.1,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-06","2021-08-06",1,6,1,,,,"7407:102:381","POLYGON((-72.1 40.8,-72.2 40.8,-72.2 40.9,-72.1 40.9,-72.1 40.8))"
50704105,-72.2,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-06","2021-08-06",3,7,1,,,,"7407:102:382","POLYGON((-72.2 40.8,-72.3 40.8,-72.3 40.9,-72.2 40.9,-72.2 40.8))"
50704099,-72.3,40.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Chelonia mydas;Cheloniidae","2280","2021-08-31","2021-08-31",3,3,3,,,,"7407:102:353","POLYGON((-72.3 40.5,-72.4 40.5,-72.4 40.6,-72.3 40.6,-72.3 40.5))"
50704096,-72.3,40.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-31","2021-08-31",1,1,1,,,,"7407:102:352","POLYGON((-72.2 40.5,-72.3 40.5,-72.3 40.6,-72.2 40.6,-72.2 40.5))"
50704095,-72.1,40.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-09-07","2021-09-07",1,1,1,,,,"7407:102:350","POLYGON((-72 40.5,-72.1 40.5,-72.1 40.6,-72 40.6,-72 40.5))"
50704085,-72.1,40.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae","2280","2021-09-07","2021-09-07",1,1,1,,,,"7407:102:141","POLYGON((-72.1 40.4,-72.2 40.4,-72.2 40.5,-72.1 40.5,-72.1 40.4))"
50704080,-72.2,40.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae;Chondrichthyes","2280","2021-09-07","2021-09-07",2,2,2,,,,"7407:102:122","POLYGON((-72.2 40.2,-72.3 40.2,-72.3 40.3,-72.2 40.3,-72.2 40.2))"
50704082,-72.2,40.4,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Delphinus delphis","2280","2021-09-07","2021-09-07",3,61,2,,,,"7407:102:131","POLYGON((-72.1 40.3,-72.2 40.3,-72.2 40.4,-72.1 40.4,-72.1 40.3))"
50704084,-72.4,40.4,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Mola mola","2280","2021-08-31","2021-08-31",3,5,2,,,,"7407:102:133","POLYGON((-72.3 40.3,-72.4 40.3,-72.4 40.4,-72.3 40.4,-72.3 40.3))"
50704088,-72.3,40.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Cheloniidae;Mola mola","2280","2021-08-31","2021-08-31",5,5,3,,,,"7407:102:143","POLYGON((-72.3 40.4,-72.4 40.4,-72.4 40.5,-72.3 40.5,-72.3 40.4))"
50704094,-72.5,40.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae;Chondrichthyes","2280","2021-08-06","2021-08-06",2,13,2,,,,"7407:102:245","POLYGON((-72.5 40.4,-72.6 40.4,-72.6 40.5,-72.5 40.5,-72.5 40.4))"
50704091,-72.7,40.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae;Mola mola","2280","2021-08-07","2021-08-07",2,2,2,,,,"7407:102:216","POLYGON((-72.6 40.1,-72.7 40.1,-72.7 40.2,-72.6 40.2,-72.6 40.1))"
50704092,-72.8,40.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae","2280","2021-08-07","2021-08-07",1,1,1,,,,"7407:102:218","POLYGON((-72.8 40.1,-72.9 40.1,-72.9 40.2,-72.8 40.2,-72.8 40.1))"
50704089,-72.5,40.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta","2280","2021-08-31","2021-08-31",1,1,1,,,,"7407:102:205","POLYGON((-72.5 40,-72.6 40,-72.6 40.1,-72.5 40.1,-72.5 40))"
50704076,-72.3,40.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Sphyrna","2280","2021-09-07","2021-09-07",1,1,1,,,,"7407:102:103","POLYGON((-72.3 40,-72.4 40,-72.4 40.1,-72.3 40.1,-72.3 40))"
50704078,-72.3,40.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Sphyrna","2280","2021-09-07","2021-09-07",3,3,2,,,,"7407:102:112","POLYGON((-72.2 40.1,-72.3 40.1,-72.3 40.2,-72.2 40.2,-72.2 40.1))"
50704062,-71.7,40.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis;Grampus griseus","2280","2021-08-03","2021-08-03",2,45,2,,,,"7407:101:217","POLYGON((-71.7 40.1,-71.8 40.1,-71.8 40.2,-71.7 40.2,-71.7 40.1))"
50704066,-71.6,40.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-03","2021-08-03",3,3,1,,,,"7407:101:246","POLYGON((-71.6 40.4,-71.7 40.4,-71.7 40.5,-71.6 40.5,-71.6 40.4))"
50704065,-71.7,40.4,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Mola mola","2280","2021-08-03","2021-08-03",4,4,2,,,,"7407:101:236","POLYGON((-71.6 40.3,-71.7 40.3,-71.7 40.4,-71.6 40.4,-71.6 40.3))"
50704063,-71.7,40.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-03","2021-08-03",1,1,1,,,,"7407:101:226","POLYGON((-71.6 40.2,-71.7 40.2,-71.7 40.3,-71.6 40.3,-71.6 40.2))"
50704060,-71.1,40.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis;Mola mola","2280","2021-08-07","2021-08-07",3,5,2,,,,"7407:101:141","POLYGON((-71.1 40.4,-71.2 40.4,-71.2 40.5,-71.1 40.5,-71.1 40.4))"
50704058,-71.1,40.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Mobula tarapacana","2280","2021-08-03","2021-08-03",1,1,1,,,,"7407:101:100","POLYGON((-71 40,-71.1 40,-71.1 40.1,-71 40.1,-71 40))"
50704029,-71.0,40.4,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-03","2021-08-03",1,1,1,,,,"7407:100:239","POLYGON((-70.9 40.3,-71 40.3,-71 40.4,-70.9 40.4,-70.9 40.3))"
50704031,-70.9,40.4,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Sphyrna","2280","2021-08-03","2021-08-03",3,3,2,,,,"7407:100:249","POLYGON((-70.9 40.4,-71 40.4,-71 40.5,-70.9 40.5,-70.9 40.4))"
50704044,-70.9,40.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Sphyrna","2280","2021-08-03","2021-08-03",2,2,2,,,,"7407:100:459","POLYGON((-70.9 40.5,-71 40.5,-71 40.6,-70.9 40.6,-70.9 40.5))"
50704042,-70.9,40.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-03","2021-08-03",1,1,1,,,,"7407:100:458","POLYGON((-70.8 40.5,-70.9 40.5,-70.9 40.6,-70.8 40.6,-70.8 40.5))"
50704047,-70.8,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Carcharodon carcharias;Chondrichthyes;Tursiops truncatus","2280","2021-08-03","2021-08-03",4,4,3,,,,"7407:100:468","POLYGON((-70.8 40.6,-70.9 40.6,-70.9 40.7,-70.8 40.7,-70.8 40.6))"
50704032,-70.2,40.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Dermochelys coriacea","2280","2021-08-31","2021-08-31",1,1,1,,,,"7407:100:361","POLYGON((-70.1 40.6,-70.2 40.6,-70.2 40.7,-70.1 40.7,-70.1 40.6))"
50704037,-70.1,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Alopias;Caretta caretta;Chondrichthyes;Mola mola","2280","2021-08-03","2021-08-31",6,6,4,,,,"7407:100:371","POLYGON((-70.1 40.7,-70.2 40.7,-70.2 40.8,-70.1 40.8,-70.1 40.7))"
50704039,-70.1,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Prionace glauca","2280","2021-08-03","2021-08-03",2,2,2,,,,"7407:100:380","POLYGON((-70 40.8,-70.1 40.8,-70.1 40.9,-70 40.9,-70 40.8))"
50704041,-70.0,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae;Dermochelys coriacea","2280","2021-08-31","2021-08-31",3,3,2,,,,"7407:100:390","POLYGON((-70 40.9,-70.1 40.9,-70.1 41,-70 41,-70 40.9))"
50704056,-70.7,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Mola mola","2280","2021-08-03","2021-08-03",2,2,2,,,,"7407:100:497","POLYGON((-70.7 40.9,-70.8 40.9,-70.8 41,-70.7 41,-70.7 40.9))"
50704052,-70.8,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Delphinus delphis;Sphyrna","2280","2021-08-03","2021-08-03",4,10,3,,,,"7407:100:487","POLYGON((-70.7 40.8,-70.8 40.8,-70.8 40.9,-70.7 40.9,-70.7 40.8))"
50704048,-70.8,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-03","2021-08-03",2,2,1,,,,"7407:100:478","POLYGON((-70.8 40.7,-70.9 40.7,-70.9 40.8,-70.8 40.8,-70.8 40.7))"
50704049,-70.9,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-07","2021-08-07",1,1,1,,,,"7407:100:479","POLYGON((-70.9 40.7,-71 40.7,-71 40.8,-70.9 40.8,-70.9 40.7))"
50704054,-70.9,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Megaptera novaeangliae;Mola mola","2280","2021-09-04","2021-09-04",2,3,2,,,,"7407:100:489","POLYGON((-70.9 40.8,-71 40.8,-71 40.9,-70.9 40.9,-70.9 40.8))"
50704057,-70.9,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis","2280","2021-09-04","2021-09-04",1,100,1,,,,"7407:100:499","POLYGON((-70.9 40.9,-71 40.9,-71 41,-70.9 41,-70.9 40.9))"
50704069,-71.4,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Sphyrna","2280","2021-08-03","2021-08-03",3,3,1,,,,"7407:101:394","POLYGON((-71.4 40.9,-71.5 40.9,-71.5 41,-71.4 41,-71.4 40.9))"
50704068,-71.5,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Phocidae","2280","2021-08-03","2021-08-03",3,3,2,,,,"7407:101:384","POLYGON((-71.4 40.8,-71.5 40.8,-71.5 40.9,-71.4 40.9,-71.4 40.8))"
50704070,-71.6,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-03","2021-08-03",3,7,1,,,,"7407:101:465","POLYGON((-71.5 40.6,-71.6 40.6,-71.6 40.7,-71.5 40.7,-71.5 40.6))"
50704072,-71.5,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Caretta caretta;Chondrichthyes","2280","2021-08-03","2021-08-03",2,2,2,,,,"7407:101:475","POLYGON((-71.5 40.7,-71.6 40.7,-71.6 40.8,-71.5 40.8,-71.5 40.7))"
50704075,-71.9,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Sphyrna;Tursiops truncatus","2280","2021-08-06","2021-08-06",4,19,3,,,,"7407:101:499","POLYGON((-71.9 40.9,-72 40.9,-72 41,-71.9 41,-71.9 40.9))"
50704151,-71.4,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-03","2021-08-03",1,1,1,,,,"7407:111:104","POLYGON((-71.4 41,-71.5 41,-71.5 41.1,-71.4 41.1,-71.4 41))"
50704150,-71.4,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Prionace glauca","2280","2021-08-03","2021-08-03",2,2,2,,,,"7407:111:103","POLYGON((-71.3 41,-71.4 41,-71.4 41.1,-71.3 41.1,-71.3 41))"
50704152,-71.4,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-03","2021-08-03",2,2,1,,,,"7407:111:113","POLYGON((-71.3 41.1,-71.4 41.1,-71.4 41.2,-71.3 41.2,-71.3 41.1))"
50704154,-71.7,41.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Megaptera novaeangliae;Phocidae","2280","2021-08-06","2021-08-06",2,2,2,,,,"7407:111:226","POLYGON((-71.6 41.2,-71.7 41.2,-71.7 41.3,-71.6 41.3,-71.6 41.2))"
50704155,-71.8,41.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-06","2021-08-06",1,1,1,,,,"7407:111:228","POLYGON((-71.8 41.2,-71.9 41.2,-71.9 41.3,-71.8 41.3,-71.8 41.2))"
50704148,-70.6,41.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Tursiops truncatus","2280","2021-09-04","2021-09-04",1,8,1,,,,"7407:110:226","POLYGON((-70.6 41.2,-70.7 41.2,-70.7 41.3,-70.6 41.3,-70.6 41.2))"
50704146,-70.7,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-03","2021-08-03",2,2,1,,,,"7407:110:216","POLYGON((-70.6 41.1,-70.7 41.1,-70.7 41.2,-70.6 41.2,-70.6 41.1))"
50704147,-70.7,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-08-07","2021-08-07",1,1,1,,,,"7407:110:217","POLYGON((-70.7 41.1,-70.8 41.1,-70.8 41.2,-70.7 41.2,-70.7 41.1))"
50704145,-70.7,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-03","2021-08-03",1,1,1,,,,"7407:110:207","POLYGON((-70.7 41,-70.8 41,-70.8 41.1,-70.7 41.1,-70.7 41))"
50704144,-70.0,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Dermochelys coriacea;Mola mola","2280","2021-08-31","2021-08-31",4,5,2,,,,"7407:110:100","POLYGON((-70 41,-70.1 41,-70.1 41.1,-70 41.1,-70 41))"
